,stop_id,stop_lat,stop_lon,Number of Stops,City,State
5671,14847.0,41.416764,-81.566067,62,,
3769,8964.0,41.502963,-81.682353,63,,
4546,11107.0,41.395207,-81.532667,63,,
4134,9981.0,41.414120000000004,-81.906953,63,,
3253,7862.0,41.433074,-81.618033,63,,
4814,11758.0,41.41715,-81.588962,63,,
3254,7863.0,41.411383,-81.60204399999999,63,,
3255,7864.0,41.396017,-81.58744300000001,63,,
4813,11757.0,41.417165000000004,-81.586342,63,,
3257,7866.0,41.399858,-81.593926,63,,
4643,11273.0,41.406418,-81.537134,63,,
3259,7868.0,41.409988,-81.600985,63,,
4573,11166.0,41.392144,-81.560548,63,,
4544,11105.0,41.394257,-81.53399499999999,63,,
3296,7907.0,41.401416,-81.59499699999999,63,,
4641,11271.0,41.399347,-81.537018,63,,
4164,10087.0,41.418459000000006,-81.901989,63,,
4502,10998.0,41.503312,-81.605274,63,,
4153,10004.0,41.425221,-81.898323,63,,
4506,11004.0,41.391284000000006,-81.55076600000001,63,,
5674,14852.0,41.431222999999996,-81.591197,63,,
3949,9572.0,41.390570000000004,-81.525677,63,,
4152,10003.0,41.426790999999994,-81.89460600000001,63,,
4421,10873.0,41.417038,-81.5734,63,,
4151,10002.0,41.427761,-81.892493,63,,
4934,12436.0,41.472868,-81.565122,63,,
4148,9999.0,41.431408000000005,-81.885788,63,,
3952,9580.0,41.412824,-81.566501,63,,
5266,14306.0,41.407849,-81.543604,63,,
5265,14305.0,41.402977,-81.55196600000001,63,,
3953,9581.0,41.410475,-81.563312,63,,
3260,7869.0,41.392291,-81.562178,63,,
4149,10000.0,41.429743,-81.888757,63,,
3261,7870.0,41.412634999999995,-81.602965,63,,
3265,7874.0,41.39306,-81.576066,63,,
4550,11111.0,41.39548,-81.536684,63,,
3281,7892.0,41.425427,-81.612259,63,,
3283,7894.0,41.392590999999996,-81.565859,63,,
3304,7917.0,41.405118,-81.597536,63,,
3285,7896.0,41.438937,-81.621859,63,,
3286,7897.0,41.406964,-81.59881899999999,63,,
3827,9123.0,41.436706,-81.87604499999999,63,,
3288,7899.0,41.395377,-81.586024,63,,
5578,14752.0,41.417035999999996,-81.537768,63,,
3290,7901.0,41.422484000000004,-81.610128,63,,
3533,8372.0,41.393957,-81.54561,63,,
5246,14281.0,41.428843,-81.56491,63,,
3300,7911.0,41.427328,-81.613626,63,,
3292,7903.0,41.397484999999996,-81.590684,63,,
4655,11296.0,41.408452000000004,-81.599863,63,,
5213,14242.0,41.434206,-81.59273,63,,
3298,7909.0,41.436217,-81.620192,63,,
3302,7915.0,41.433996,-81.61874399999999,63,,
3307,7921.0,41.424316,-81.611356,63,,
5094,14070.0,41.503815,-81.676252,63,,
3531,8370.0,41.394872,-81.542648,63,,
4810,11754.0,41.417037,-81.565512,63,,
5564,14736.0,41.508736999999996,-81.596193,63,,
4809,11753.0,41.417035999999996,-81.563463,63,,
3268,7877.0,41.418937,-81.607549,63,,
4808,11751.0,41.417027000000004,-81.55975699999999,63,,
4784,11725.0,41.417057,-81.570267,63,,
3271,7880.0,41.429836,-81.615587,63,,
3272,7881.0,41.392631,-81.570493,63,,
3274,7883.0,41.417353000000006,-81.606382,63,,
4782,11723.0,41.417059,-81.580736,63,,
4779,11720.0,41.417147,-81.597697,63,,
3277,7888.0,41.399291,-81.593604,63,,
5619,14793.0,41.430993,-81.600695,63,,
5618,14792.0,41.422461,-81.598151,63,,
3279,7890.0,41.402640000000005,-81.595828,63,,
5343,14453.0,41.508706,-81.600169,63,,
3310,7925.0,41.391677,-81.555373,63,,
4812,11756.0,41.417014,-81.583606,63,,
4150,10001.0,41.428866,-81.890385,63,,
0,1.0,41.392984999999996,-81.536518,63,,
1738,4850.0,41.417145,-81.59612800000001,63,,
2128,5666.0,41.440416,-81.564888,63,,
1736,4846.0,41.41714,-81.60083,63,,
2356,6095.0,41.508705,-81.60266999999999,63,,
1734,4844.0,41.417125,-81.60316,63,,
758,2449.0,41.394968,-81.539749,63,,
2177,5735.0,41.417063,-81.541062,63,,
2175,5732.0,41.417019,-81.54483,63,,
2174,5727.0,41.417021999999996,-81.552654,63,,
2172,5725.0,41.417013,-81.549625,63,,
2169,5719.0,41.417027000000004,-81.554928,63,,
755,2441.0,41.404187,-81.55478199999999,63,,
1679,4688.0,41.430294,-81.58982900000001,63,,
1732,4842.0,41.417112,-81.611179,63,,
1731,4840.0,41.417091,-81.614713,63,,
2168,5717.0,41.417031,-81.547279,63,,
369,1389.0,41.429796,-81.564902,63,,
2160,5704.0,41.448145000000004,-81.564948,63,,
383,1443.0,41.420739000000005,-81.608868,63,,
390,1471.0,41.415229,-81.604835,63,,
1710,4782.0,41.447359000000006,-81.717916,63,,
405,1538.0,41.403696999999994,-81.59655699999999,63,,
2145,5687.0,41.437718,-81.564862,63,,
2155,5698.0,41.466553000000005,-81.565108,63,,
2152,5695.0,41.4315,-81.56488900000001,63,,
2658,6607.0,41.38319,-81.777404,63,,
2148,5691.0,41.476427,-81.56514,63,,
2120,5651.0,41.426221999999996,-81.564902,63,,
922,2771.0,41.501313,-81.52520200000001,63,,
74,292.0,41.39345,-81.578777,63,,
71,275.0,41.393705,-81.58075699999999,63,,
2540,6397.0,41.393158,-81.526365,63,,
924,2776.0,41.500945,-81.597049,63,,
972,2869.0,41.398076,-81.537028,63,,
1872,5095.0,41.424526,-81.598274,63,,
899,2734.0,41.500997,-81.593538,63,,
2552,6429.0,41.387935,-81.524455,63,,
2122,5653.0,41.436663,-81.564862,63,,
66,261.0,41.515502000000005,-81.573698,63,,
1870,5093.0,41.426138,-81.598288,63,,
67,264.0,41.394521000000005,-81.583732,63,,
2372,6117.0,41.510166,-81.583911,63,,
2107,5637.0,41.471529,-81.565104,63,,
843,2666.0,41.501068,-81.58506700000001,63,,
1742,4855.0,41.417122,-81.605937,63,,
2115,5646.0,41.427259,-81.56489300000001,63,,
1578,4283.0,41.416568,-81.616188,63,,
2554,6435.0,41.396715,-81.526409,63,,
841,2664.0,41.501112,-81.57976500000001,63,,
1740,4852.0,41.417202,-81.591223,63,,
1707,4778.0,41.440166,-81.7235,64,,
2806,6938.0,41.370277,-81.73481600000001,64,,
1860,5075.0,41.537723,-81.586174,64,,
1719,4794.0,41.461422999999996,-81.71096800000001,64,,
4400,10828.0,41.524665999999996,-81.602744,64,,
1720,4795.0,41.474631,-81.70760200000001,64,,
1715,4790.0,41.472475,-81.707527,64,,
4498,10984.0,41.501293,-81.534008,64,,
746,2421.0,41.408,-81.559952,64,,
4501,10987.0,41.501313,-81.519245,64,,
1112,3257.0,41.431537,-81.491382,64,,
4763,11610.0,41.416996999999995,-81.917748,64,,
4728,11490.0,41.409391,-81.537651,64,,
4726,11488.0,41.409354,-81.533287,64,,
4713,11404.0,41.408736,-81.5413,64,,
1433,3952.0,41.502543,-81.676064,64,,
5635,14809.0,41.465645,-81.708208,64,,
1580,4285.0,41.414994,-81.616065,64,,
1586,4326.0,41.435051,-81.491031,64,,
1590,4330.0,41.435071,-81.507631,64,,
1591,4331.0,41.435045,-81.498338,64,,
4609,11213.0,41.451783,-81.564987,64,,
4519,11024.0,41.441448,-81.723438,64,,
4518,11023.0,41.443312,-81.723455,64,,
4517,11022.0,41.445513,-81.723451,64,,
4344,10523.0,41.498634,-81.485104,64,,
5515,14681.0,41.527184999999996,-81.604951,64,,
1690,4760.0,41.458308,-81.712907,64,,
1691,4761.0,41.464451000000004,-81.709062,64,,
1694,4764.0,41.469374,-81.70744300000001,64,,
733,2395.0,41.405208,-81.556167,64,,
1703,4774.0,41.480964,-81.710814,64,,
2096,5620.0,41.465028000000004,-81.56514200000001,64,,
2097,5621.0,41.463894,-81.565061,64,,
913,2758.0,41.501301,-81.53166800000001,64,,
2143,5683.0,41.481127,-81.565162,64,,
2144,5684.0,41.443591,-81.564888,64,,
2146,5689.0,41.483267,-81.565177,64,,
3887,9452.0,41.501104999999995,-81.486877,64,,
4163,10082.0,41.423093,-81.901691,64,,
371,1398.0,41.429909,-81.49227900000001,64,,
4157,10011.0,41.408878,-81.93929,64,,
2140,5680.0,41.457873,-81.564993,64,,
364,1359.0,41.432897,-81.49095,64,,
4155,10009.0,41.415781,-81.92365600000001,64,,
4154,10008.0,41.417833,-81.919313,64,,
4133,9979.0,41.41421,-81.916327,64,,
2590,6500.0,41.447097,-81.72020699999999,64,,
2360,6100.0,41.511679,-81.580345,64,,
2373,6118.0,41.510156,-81.584342,64,,
3954,9582.0,41.409488,-81.56197399999999,64,,
4156,10010.0,41.416949,-81.921587,64,,
238,768.0,41.435061,-81.503332,64,,
2157,5700.0,41.454889,-81.564973,64,,
2137,5677.0,41.421554,-81.565603,64,,
3809,9042.0,41.41332,-81.928092,64,,
3812,9045.0,41.414693,-81.925588,64,,
3141,7641.0,41.518871000000004,-81.580967,64,,
2111,5641.0,41.453175,-81.564963,64,,
2112,5643.0,41.460884,-81.565016,64,,
2118,5649.0,41.446641,-81.56491700000001,64,,
2114,5645.0,41.450086999999996,-81.565023,64,,
3808,9041.0,41.412607,-81.929641,64,,
3806,9039.0,41.410765999999995,-81.934397,64,,
2131,5669.0,41.459604,-81.565002,64,,
2135,5674.0,41.474540000000005,-81.565136,64,,
1347,3764.0,41.439712,-81.591033,65,,
1341,3757.0,41.435390999999996,-81.591889,65,,
1345,3762.0,41.436245,-81.59106899999999,65,,
3951,9576.0,41.413851,-81.567667,65,,
2616,6538.0,41.392599,-81.75939699999999,65,,
2378,6124.0,41.508917,-81.587652,65,,
1337,3753.0,41.438032,-81.591042,65,,
3404,8097.0,41.379798,-81.784808,65,,
2591,6501.0,41.446971000000005,-81.721487,65,,
934,2792.0,41.501315999999996,-81.526842,65,,
1325,3738.0,41.442069000000004,-81.591044,65,,
4981,12523.0,41.520632,-81.584909,65,,
3904,9479.0,41.410577,-81.69279,65,,
4818,11782.0,41.504183000000005,-81.606494,65,,
3959,9596.0,41.429253,-81.59300999999999,65,,
1009,2973.0,41.503145,-81.680573,65,,
1010,2976.0,41.503301,-81.678975,65,,
5061,14013.0,41.480317,-81.651041,65,,
2647,6591.0,41.402995000000004,-81.746703,65,,
2079,5563.0,41.526648,-81.604472,65,,
1587,4327.0,41.435071,-81.52063299999999,65,,
2065,5542.0,41.528742,-81.606208,65,,
2064,5541.0,41.540894,-81.608953,65,,
2063,5540.0,41.536114000000005,-81.60776700000001,65,,
2098,5625.0,41.496258000000005,-81.565206,65,,
2103,5632.0,41.506721999999996,-81.565563,65,,
2105,5635.0,41.486926000000004,-81.565159,65,,
4433,10893.0,41.445101,-81.723315,65,,
4187,10209.0,41.516457,-81.56714699999999,65,,
2129,5667.0,41.490358,-81.56517,65,,
1728,4835.0,41.435483000000005,-81.521199,65,,
2693,6671.0,41.388944,-81.763836,65,,
1696,4766.0,41.453027,-81.71606700000001,65,,
2648,6592.0,41.400302,-81.750063,65,,
2159,5702.0,41.502903,-81.565558,65,,
1675,4684.0,41.428452,-81.589617,65,,
4108,9925.0,41.438762,-81.520736,65,,
917,2764.0,41.501152000000005,-81.589979,65,,
1667,4587.0,41.492191999999996,-81.593413,65,,
4534,11065.0,41.435084,-81.515886,65,,
1593,4334.0,41.435068,-81.509766,65,,
4606,11210.0,41.512676,-81.567599,65,,
4607,11211.0,41.510263,-81.566414,65,,
4608,11212.0,41.498924,-81.565398,65,,
2659,6608.0,41.396358,-81.754802,65,,
2652,6597.0,41.381946,-81.781136,65,,
2649,6593.0,41.406309,-81.742595,65,,
1677,4686.0,41.431655,-81.592286,65,,
2662,6618.0,41.415556,-81.731821,65,,
1668,4588.0,41.491313,-81.590623,65,,
352,1309.0,41.439532,-81.520737,65,,
375,1409.0,41.428108,-81.599239,65,,
5322,14386.0,41.380074,-81.74587199999999,65,,
903,2740.0,41.501308,-81.521925,65,,
904,2742.0,41.501257,-81.576826,65,,
905,2748.0,41.501439000000005,-81.520955,65,,
5413,14561.0,41.418296999999995,-81.694959,65,,
5206,14231.0,41.501247,-81.502408,65,,
260,846.0,41.486256,-81.59027900000001,65,,
832,2651.0,41.501155,-81.594756,65,,
521,1928.0,41.505764,-81.608682,65,,
5256,14294.0,41.413546000000004,-81.734176,65,,
662,2258.0,41.408256,-81.692148,65,,
5244,14279.0,41.532277,-81.606978,65,,
685,2306.0,41.406755,-81.69156600000001,65,,
908,2752.0,41.501290999999995,-81.512541,65,,
672,2280.0,41.413724,-81.693656,65,,
720,2371.0,41.410264,-81.562795,65,,
3201,7727.0,41.523002000000005,-81.590524,65,,
3206,7738.0,41.522149,-81.587228,65,,
834,2656.0,41.501295,-81.515744,65,,
844,2667.0,41.5012,-81.584631,65,,
842,2665.0,41.501239,-81.579574,65,,
839,2662.0,41.501262,-81.570297,66,,
2151,5694.0,41.507922,-81.565618,66,,
4432,10892.0,41.443202,-81.723276,66,,
3114,7583.0,41.37773,-81.713249,66,,
3080,7532.0,41.371044,-81.715271,66,,
3103,7565.0,41.399735,-81.710525,66,,
437,1663.0,41.378890000000006,-81.734889,66,,
2691,6666.0,41.409136,-81.739191,66,,
2690,6663.0,41.438412,-81.707493,66,,
1083,3178.0,41.402167999999996,-81.500869,66,,
5205,14230.0,41.501129,-81.574715,66,,
4605,11207.0,41.537424,-81.608034,66,,
2848,6989.0,41.364796999999996,-81.734453,66,,
1344,3761.0,41.444775,-81.590528,66,,
2138,5678.0,41.494054999999996,-81.56518100000001,66,,
1257,3640.0,41.545176,-81.608947,66,,
527,1939.0,41.380328999999996,-81.745593,66,,
5258,14296.0,41.384122999999995,-81.774337,66,,
4407,10847.0,41.480678999999995,-81.710797,66,,
3116,7588.0,41.415871,-81.710592,66,,
2162,5706.0,41.504506,-81.565564,66,,
1868,5085.0,41.548338,-81.606645,66,,
3074,7523.0,41.379227,-81.712812,66,,
2094,5618.0,41.501011,-81.565538,66,,
2085,5574.0,41.531051,-81.606723,66,,
5503,14668.0,41.402226,-81.513987,66,,
2062,5539.0,41.534544,-81.607446,66,,
4431,10891.0,41.441651,-81.723256,66,,
366,1366.0,41.543662,-81.608954,66,,
456,1721.0,41.368251,-81.716072,66,,
3110,7578.0,41.405232,-81.710526,66,,
5533,14701.0,41.501302,-81.54549899999999,66,,
2669,6629.0,41.386793,-81.767756,66,,
935,2793.0,41.501451,-81.526356,66,,
4488,10967.0,41.387695,-81.765912,66,,
5470,14635.0,41.387089,-81.457358,66,,
931,2785.0,41.501287,-81.53676800000001,66,,
1706,4777.0,41.440220000000004,-81.72325500000001,66,,
3097,7556.0,41.38319,-81.711743,66,,
5474,14639.0,41.398403,-81.46934300000001,66,,
925,2777.0,41.501075,-81.59689,66,,
5191,14215.0,41.487588,-81.651647,66,,
910,2754.0,41.501264,-81.573349,66,,
5476,14641.0,41.403163,-81.482434,66,,
3202,7729.0,41.521809999999995,-81.586496,66,,
911,2755.0,41.501088,-81.58260200000001,66,,
916,2763.0,41.501028000000005,-81.590062,66,,
914,2759.0,41.501447999999996,-81.53080600000001,66,,
5534,14702.0,41.501396,-81.549122,66,,
5535,14703.0,41.50136,-81.55818599999999,66,,
48,199.0,41.491957,-81.779893,66,,
5541,14713.0,41.387231,-81.45110799999999,66,,
349,1295.0,41.436382,-81.70899399999999,66,,
5392,14540.0,41.373166,-81.714676,66,,
5393,14541.0,41.364008,-81.722151,66,,
5394,14542.0,41.363997,-81.729609,66,,
3089,7542.0,41.375854,-81.713814,66,,
5536,14704.0,41.501121999999995,-81.59209399999999,66,,
3102,7564.0,41.364179,-81.717298,66,,
1721,4796.0,41.474492,-81.707716,66,,
2636,6571.0,41.435023,-81.710307,66,,
5143,14143.0,41.43975,-81.51904,66,,
2637,6572.0,41.423613,-81.722369,66,,
835,2657.0,41.501421,-81.515305,66,,
2850,6993.0,41.369813,-81.734658,67,,
4499,10985.0,41.501441,-81.53392099999999,67,,
1723,4798.0,41.47108,-81.707607,67,,
1712,4786.0,41.457122999999996,-81.713808,67,,
4470,10942.0,41.42375,-81.72242800000001,67,,
1716,4791.0,41.472631,-81.707652,67,,
3100,7561.0,41.409209999999995,-81.710313,67,,
1700,4770.0,41.466079,-81.70812099999999,67,,
1727,4834.0,41.575744,-81.568224,67,,
1714,4789.0,41.463566,-81.70972900000001,67,,
1726,4801.0,41.467149,-81.707534,67,,
3109,7577.0,41.404744,-81.7103,67,,
2854,7002.0,41.367052,-81.73467,67,,
1705,4776.0,41.460071,-81.711873,67,,
1717,4792.0,41.467846,-81.707635,67,,
5082,14050.0,41.456367,-81.63898,67,,
1801,4968.0,41.57577,-81.56490699999999,67,,
5477,14642.0,41.405017,-81.489645,67,,
5475,14640.0,41.400728,-81.476744,67,,
3889,9454.0,41.501259999999995,-81.490386,67,,
5473,14638.0,41.396734,-81.46399699999999,67,,
5472,14637.0,41.394464,-81.456749,67,,
5471,14636.0,41.387076,-81.453128,67,,
3924,9533.0,41.40945,-81.532431,67,,
2623,6546.0,41.426109999999994,-81.719663,67,,
2376,6121.0,41.517523,-81.564729,67,,
2627,6554.0,41.431881,-81.712938,67,,
2628,6557.0,41.430084,-81.715016,67,,
5414,14563.0,41.380631,-81.735066,67,,
2654,6601.0,41.433673,-81.711431,67,,
2358,6097.0,41.520516,-81.546679,67,,
1798,4964.0,41.575734000000004,-81.57175500000001,67,,
4135,9982.0,41.396504,-81.960899,67,,
4138,9985.0,41.398722,-81.957397,67,,
4140,9987.0,41.402415000000005,-81.951552,67,,
4160,10015.0,41.39161,-81.967309,67,,
396,1518.0,41.407041,-81.710308,67,,
2702,6689.0,41.436309,-81.709242,67,,
2704,6691.0,41.408094,-81.498762,67,,
2706,6696.0,41.405436,-81.498636,67,,
444,1686.0,41.376553,-81.734623,67,,
3094,7553.0,41.416445,-81.710375,67,,
2068,5548.0,41.533278,-81.607185,67,,
4345,10524.0,41.500448,-81.487501,67,,
4430,10889.0,41.493309,-81.601221,67,,
1805,4972.0,41.575859,-81.55935500000001,67,,
1803,4970.0,41.575855,-81.561149,67,,
4136,9983.0,41.393101,-81.96576400000001,67,,
1695,4765.0,41.469896999999996,-81.707531,67,,
3801,9034.0,41.394366999999995,-81.96399100000001,67,,
4623,11239.0,41.402397,-81.498561,67,,
895,2727.0,41.501288,-81.540977,67,,
3083,7535.0,41.411214,-81.710324,67,,
907,2751.0,41.501311,-81.56513100000001,67,,
833,2655.0,41.501289,-81.549022,67,,
3087,7540.0,41.413365999999996,-81.710337,67,,
838,2661.0,41.501408000000005,-81.503237,67,,
5583,14757.0,41.391999999999996,-81.451319,67,,
4622,11238.0,41.408563,-81.496847,67,,
933,2789.0,41.501428000000004,-81.545192,67,,
4717,11409.0,41.403005,-81.55231500000001,67,,
902,2738.0,41.501404,-81.507685,67,,
932,2788.0,41.501447,-81.53650999999999,67,,
930,2784.0,41.50141,-81.55185,67,,
1665,4585.0,41.492877,-81.596773,67,,
5122,14116.0,41.372448,-81.734655,67,,
5742,20107.0,41.361024,-81.460259,67,,
174,554.0,41.504686,-81.60736,67,,
1684,4752.0,41.477059999999994,-81.708561,67,,
928,2782.0,41.501428999999995,-81.555747,67,,
921,2769.0,41.501353,-81.498573,67,,
898,2733.0,41.501354,-81.560769,67,,
923,2775.0,41.501445000000004,-81.524142,67,,
918,2765.0,41.501173,-81.56755799999999,67,,
1356,3799.0,41.550717999999996,-81.58515600000001,67,,
909,2753.0,41.501424,-81.51259499999999,67,,
5081,14049.0,41.457938,-81.639027,67,,
896,2728.0,41.501437,-81.54079399999999,67,,
926,2778.0,41.501129,-81.577421,67,,
1117,3268.0,41.380484,-81.735251,67,,
840,2663.0,41.501158000000004,-81.57030400000001,67,,
3805,9038.0,41.408865000000006,-81.93878000000001,67,,
338,1228.0,41.520607,-81.53751,68,,
4350,10547.0,41.451199,-81.509772,68,,
1862,5077.0,41.539718,-81.586523,68,,
2353,6092.0,41.518689,-81.561715,68,,
333,1205.0,41.520587,-81.54455,68,,
1865,5081.0,41.544868,-81.586554,68,,
2357,6096.0,41.519718,-81.499967,68,,
1856,5070.0,41.542072999999995,-81.586536,68,,
912,2756.0,41.50122,-81.582208,68,,
2349,6088.0,41.519913,-81.47711,68,,
3120,7598.0,41.395547,-81.710318,68,,
1082,3177.0,41.39966,-81.52317,68,,
4257,10293.0,41.516659000000004,-81.567136,68,,
3092,7550.0,41.401751000000004,-81.710309,68,,
4832,11853.0,41.449535,-81.49811600000001,68,,
900,2736.0,41.501432,-81.518472,68,,
1087,3187.0,41.402195,-81.50990999999999,68,,
2689,6662.0,41.405139,-81.744153,68,,
1085,3185.0,41.402196,-81.504599,68,,
4227,10255.0,41.520616,-81.540993,68,,
1077,3169.0,41.400652,-81.521249,68,,
4228,10257.0,41.520657,-81.530827,68,,
4239,10270.0,41.519829,-81.489774,68,,
4240,10271.0,41.5199,-81.478913,68,,
5348,14483.0,41.367469,-81.469534,68,,
5580,14754.0,41.363632,-81.468696,68,,
1079,3171.0,41.401461,-81.517127,68,,
348,1290.0,41.520393,-81.5232,68,,
4255,10290.0,41.520641,-81.549824,68,,
4229,10258.0,41.52069,-81.527588,68,,
1315,3723.0,41.477716,-81.590645,68,,
5486,14651.0,41.398225,-81.469131,68,,
897,2732.0,41.501225,-81.560898,68,,
2382,6131.0,41.519669,-81.513997,68,,
2626,6552.0,41.408132,-81.740382,68,,
929,2783.0,41.501283,-81.55175600000001,68,,
906,2749.0,41.501184,-81.565274,68,,
5465,14630.0,41.369865000000004,-81.469451,68,,
2857,7006.0,41.374256,-81.734647,68,,
5469,14634.0,41.387039,-81.46902299999999,68,,
2396,6147.0,41.519806,-81.492216,68,,
4533,11064.0,41.445890999999996,-81.516937,68,,
5467,14632.0,41.377403,-81.469219,68,,
4471,10943.0,41.411612,-81.736331,68,,
2389,6139.0,41.520044,-81.558076,68,,
5468,14633.0,41.381399,-81.46911800000001,68,,
4469,10940.0,41.428346000000005,-81.71705899999999,68,,
5639,14813.0,41.359899,-81.46507199999999,68,,
5144,14145.0,41.446444,-81.516808,68,,
2633,6568.0,41.418972,-81.727901,68,,
927,2781.0,41.501267,-81.556374,68,,
3111,7579.0,41.393353999999995,-81.71030999999999,68,,
3091,7548.0,41.398688,-81.71030400000001,68,,
2364,6106.0,41.519696,-81.506365,68,,
919,2766.0,41.501293,-81.56769,68,,
4493,10973.0,41.37873,-81.734608,68,,
245,796.0,41.489427,-81.590476,68,,
2387,6137.0,41.519771,-81.4968,68,,
2368,6113.0,41.520658000000005,-81.533222,68,,
1770,4920.0,41.450758,-81.516899,68,,
2369,6114.0,41.519868,-81.484404,68,,
5145,14146.0,41.448338,-81.516875,68,,
4434,10894.0,41.441981,-81.516951,68,,
2703,6690.0,41.389057,-81.763378,69,,
2688,6661.0,41.404191,-81.744928,69,,
2681,6649.0,41.385098,-81.770804,69,,
2695,6676.0,41.410385,-81.737481,69,,
4867,12045.0,41.484431,-81.68989499999999,69,,
2679,6646.0,41.408582,-81.739597,69,,
2678,6645.0,41.412676,-81.73482800000001,69,,
4174,10179.0,41.380435,-81.741326,69,,
457,1722.0,41.367937,-81.715997,69,,
81,321.0,41.554209,-81.574449,69,,
2646,6590.0,41.402794,-81.746725,69,,
2672,6632.0,41.381686,-81.78144,69,,
2643,6586.0,41.394493,-81.756811,69,,
2657,6606.0,41.382689,-81.778563,69,,
5404,14552.0,41.397778,-81.753187,69,,
2661,6616.0,41.387149,-81.766599,69,,
2362,6104.0,41.51968,-81.50996500000001,69,,
2642,6581.0,41.40683,-81.74171700000001,69,,
2359,6098.0,41.520742,-81.545793,69,,
2367,6109.0,41.520051,-81.557507,69,,
2370,6115.0,41.520015,-81.520025,69,,
2352,6091.0,41.518664,-81.561361,69,,
2676,6640.0,41.383990999999995,-81.774229,69,,
2630,6562.0,41.414438,-81.732871,69,,
3411,8122.0,41.47725,-81.691218,69,,
3413,8132.0,41.473346,-81.69118399999999,69,,
5466,14631.0,41.374142,-81.469324,69,,
2615,6537.0,41.392628,-81.759054,69,,
5387,14534.0,41.363901,-81.722151,69,,
5386,14533.0,41.363890000000005,-81.729244,69,,
2664,6620.0,41.401362,-81.748489,69,,
2644,6587.0,41.394667999999996,-81.756869,69,,
2666,6624.0,41.416105,-81.730962,69,,
2668,6628.0,41.386292,-81.768407,69,,
2375,6120.0,41.517258,-81.565016,69,,
2665,6621.0,41.401418,-81.748681,69,,
1693,4763.0,41.479440000000004,-81.709972,69,,
4402,10842.0,41.399885,-81.75032900000001,69,,
4404,10844.0,41.397644,-81.753019,69,,
3106,7572.0,41.366446,-81.716429,69,,
4403,10843.0,41.396285999999996,-81.754655,69,,
3078,7530.0,41.391490999999995,-81.710301,69,,
3101,7563.0,41.36475,-81.716892,69,,
5730,14909.0,41.445789000000005,-81.497641,69,,
3081,7533.0,41.388287,-81.71061,69,,
5232,14266.0,41.448910999999995,-81.517131,69,,
3079,7531.0,41.371164,-81.715016,69,,
5732,14911.0,41.398891,-81.751796,69,,
4532,11063.0,41.445311,-81.51710899999999,69,,
5211,14238.0,41.441931,-81.520895,69,,
3088,7541.0,41.375745,-81.713657,69,,
4472,10944.0,41.391076,-81.761186,69,,
1605,4357.0,41.505749,-81.60885,69,,
5733,14912.0,41.398720000000004,-81.751764,69,,
4231,10262.0,41.519638,-81.515413,69,,
3090,7546.0,41.372840999999994,-81.714526,69,,
5212,14240.0,41.380451,-81.744525,69,,
4405,10845.0,41.385616999999996,-81.770237,69,,
1761,4900.0,41.439921000000005,-81.517111,69,,
3113,7582.0,41.377904,-81.713001,69,,
5520,14688.0,41.450938,-81.512541,69,,
1704,4775.0,41.459590999999996,-81.71195999999999,69,,
3098,7557.0,41.383334000000005,-81.71153100000001,69,,
4415,10858.0,41.381668,-81.711845,69,,
4406,10846.0,41.390939,-81.761143,69,,
3099,7558.0,41.380407,-81.71223,69,,
1709,4780.0,41.467375,-81.707415,69,,
1713,4788.0,41.463254,-81.709662,69,,
5403,14551.0,41.438029,-81.707601,70,,
1046,3041.0,41.439494,-81.52064399999999,70,,
5731,14910.0,41.448403000000006,-81.497637,70,,
5418,14567.0,41.530848999999996,-81.581876,70,,
1001,2958.0,41.464674,-81.53581899999999,70,,
1000,2954.0,41.464553,-81.516613,70,,
1589,4329.0,41.435209,-81.515911,70,,
4109,9926.0,41.438053000000004,-81.520652,70,,
1729,4836.0,41.435603,-81.521107,70,,
5462,14627.0,41.464596,-81.528628,70,,
2622,6545.0,41.425573,-81.72001800000001,70,,
5572,14744.0,41.457614,-81.949488,70,,
221,707.0,41.435195,-81.512389,70,,
2354,6093.0,41.520012,-81.457397,70,,
4378,10648.0,41.464591999999996,-81.524362,70,,
1853,5057.0,41.447062,-81.664851,70,,
5402,14550.0,41.431956,-81.712582,70,,
1826,5015.0,41.447558,-81.674513,70,,
1827,5016.0,41.44765,-81.671352,70,,
224,717.0,41.464482000000004,-81.51113199999999,70,,
5210,14237.0,41.439828999999996,-81.519165,70,,
5298,14346.0,41.435176,-81.50950300000001,70,,
2386,6136.0,41.519958,-81.469521,70,,
4619,11234.0,41.402893,-81.498486,70,,
4868,12047.0,41.484429999999996,-81.698789,70,,
5613,14787.0,41.475269,-81.591608,70,,
1331,3747.0,41.457143,-81.591247,70,,
1113,3259.0,41.43482,-81.49075400000001,70,,
2692,6669.0,41.428785999999995,-81.71629,70,,
1316,3726.0,41.472978000000005,-81.591921,70,,
423,1605.0,41.519998,-81.450861,70,,
410,1564.0,41.519991,-81.46258900000001,70,,
2400,6152.0,41.519997,-81.452504,70,,
4256,10291.0,41.520488,-81.556309,70,,
2682,6650.0,41.430273,-81.714478,70,,
5501,14666.0,41.449699,-81.503909,70,,
473,1768.0,41.380393,-81.73835,70,,
2398,6149.0,41.519845000000004,-81.486857,70,,
232,744.0,41.435189,-81.507274,70,,
519,1920.0,41.484446999999996,-81.70147800000001,70,,
4241,10272.0,41.519946000000004,-81.473626,70,,
